Date,USDvINR,VIX,CPI,UNCERT_IND
14-04-2023,81.680702,,5.090055,85.97074
17-04-2023,81.844803,12.265,5.090055,85.97074
18-04-2023,82.0037,12.075,5.090055,85.97074
19-04-2023,82.107903,12.1525,5.090055,85.97074
20-04-2023,82.340103,11.94,5.090055,85.97074
21-04-2023,82.1409,11.63,5.090055,85.97074
24-04-2023,82.054802,11.6675,5.090055,85.97074
25-04-2023,81.852303,11.52,5.090055,85.97074
26-04-2023,81.9916,11.6525,5.090055,85.97074
27-04-2023,81.766899,11.425,5.090055,85.97074
28-04-2023,81.765099,10.9475,5.090055,85.97074
01-05-2023,81.744797,,4.418605,48.45008
02-05-2023,81.774696,11.8975,4.418605,48.45008
03-05-2023,81.778702,11.84,4.418605,48.45008
04-05-2023,81.779999,11.7325,4.418605,48.45008
05-05-2023,81.716103,12.295,4.418605,48.45008
08-05-2023,81.729797,12.635,4.418605,48.45008
09-05-2023,81.787102,12.6775,4.418605,48.45008
10-05-2023,82.105003,13.0825,4.418605,48.45008
11-05-2023,81.919899,13.215,4.418605,48.45008
12-05-2023,82.100304,12.8525,4.418605,48.45008
15-05-2023,82.200302,13.1725,4.418605,48.45008
16-05-2023,82.266701,13.2925,4.418605,48.45008
17-05-2023,82.295998,13.105,4.418605,48.45008
18-05-2023,82.450302,12.795,4.418605,48.45008
19-05-2023,82.725098,12.3025,4.418605,48.45008
22-05-2023,82.9048,12.57,4.418605,48.45008
23-05-2023,82.824997,12.605,4.418605,48.45008
24-05-2023,82.890602,13.1125,4.418605,48.45008
25-05-2023,82.713699,12.52,4.418605,48.45008
26-05-2023,82.742104,11.9,4.418605,48.45008
29-05-2023,82.574799,12.2975,4.418605,48.45008
30-05-2023,82.579697,12.01,4.418605,48.45008
31-05-2023,82.683899,11.9725,4.418605,48.45008
01-06-2023,82.666801,11.5975,5.572755,60.06001
02-06-2023,82.276703,11.125,5.572755,60.06001
05-06-2023,82.409798,11.1375,5.572755,60.06001
06-06-2023,82.5112,11.38,5.572755,60.06001
07-06-2023,82.517197,11.4425,5.572755,60.06001
08-06-2023,82.618103,11.2575,5.572755,60.06001
09-06-2023,82.488297,11.12,5.572755,60.06001
12-06-2023,82.444801,11.245,5.572755,60.06001
13-06-2023,82.337196,11.11,5.572755,60.06001
14-06-2023,82.290398,11.1625,5.572755,60.06001
15-06-2023,82.044998,11.08,5.572755,60.06001
16-06-2023,81.912697,10.84,5.572755,60.06001
19-06-2023,81.914803,11.225,5.572755,60.06001
20-06-2023,81.9814,11.1325,5.572755,60.06001
21-06-2023,81.991798,11.2925,5.572755,60.06001
22-06-2023,81.941498,11.5475,5.572755,60.06001
23-06-2023,81.919296,11.235,5.572755,60.06001
26-06-2023,81.984802,11.395,5.572755,60.06001
27-06-2023,82.0065,10.7775,5.572755,60.06001
28-06-2023,81.998398,10.8875,5.572755,60.06001
29-06-2023,82.026497,,5.572755,60.06001
30-06-2023,82.075401,10.8,5.572755,60.06001
03-07-2023,82.096298,11.54,7.544265,55.642
04-07-2023,81.950104,11.7,7.544265,55.642
05-07-2023,82.007103,11.8825,7.544265,55.642
06-07-2023,82.394096,11.84,7.544265,55.642
07-07-2023,82.768402,11.5325,7.544265,55.642
10-07-2023,82.615303,11.4625,7.544265,55.642
11-07-2023,82.525299,11.0125,7.544265,55.642
12-07-2023,82.399902,10.935,7.544265,55.642
13-07-2023,82.001801,10.9375,7.544265,55.642
14-07-2023,82.0308,10.6825,7.544265,55.642
17-07-2023,82.076797,11.315,7.544265,55.642
18-07-2023,82.0616,11.71,7.544265,55.642
19-07-2023,82.075401,11.6,7.544265,55.642
20-07-2023,82.061699,11.785,7.544265,55.642
21-07-2023,82.082397,11.485,7.544265,55.642
24-07-2023,81.990303,11.6525,7.544265,55.642
25-07-2023,81.814201,10.2425,7.544265,55.642
26-07-2023,81.950104,10.4575,7.544265,55.642
27-07-2023,81.975502,10.5125,7.544265,55.642
28-07-2023,82.374901,10.135,7.544265,55.642
31-07-2023,82.2528,10.4125,7.544265,55.642
01-08-2023,82.233299,10.2825,6.912442,57.63816
02-08-2023,82.307297,11.2775,6.912442,57.63816
03-08-2023,82.733299,11.185,6.912442,57.63816
04-08-2023,82.784302,10.5725,6.912442,57.63816
07-08-2023,82.695297,11.1025,6.912442,57.63816
08-08-2023,82.748299,11.325,6.912442,57.63816
09-08-2023,82.845001,11.14,6.912442,57.63816
10-08-2023,82.866302,11.4,6.912442,57.63816
11-08-2023,82.799896,11.5225,6.912442,57.63816
14-08-2023,82.897301,11.995,6.912442,57.63816
15-08-2023,83.233398,,6.912442,57.63816
16-08-2023,83.194199,12.125,6.912442,57.63816
17-08-2023,83.237,12.24,6.912442,57.63816
18-08-2023,83.098297,12.1425,6.912442,57.63816
21-08-2023,83.167297,11.96,6.912442,57.63816
22-08-2023,83.113503,11.7475,6.912442,57.63816
23-08-2023,83.073303,11.7275,6.912442,57.63816
24-08-2023,82.544701,11.7,6.912442,57.63816
25-08-2023,82.641403,12.0825,6.912442,57.63816
28-08-2023,82.664299,12.3975,6.912442,57.63816
29-08-2023,82.691498,12.225,6.912442,57.63816
30-08-2023,82.494698,11.8,6.912442,57.63816
31-08-2023,82.700401,12.0625,6.912442,57.63816
01-09-2023,82.682404,11.365,4.722011,32.9094
04-09-2023,82.696999,10.9625,4.722011,32.9094
05-09-2023,82.734596,10.815,4.722011,32.9094
06-09-2023,83.086098,10.6775,4.722011,32.9094
07-09-2023,83.257401,10.8725,4.722011,32.9094
08-09-2023,83.241501,10.78,4.722011,32.9094
11-09-2023,83.031303,11.3475,4.722011,32.9094
12-09-2023,82.943298,11.69,4.722011,32.9094
13-09-2023,82.843002,11.8275,4.722011,32.9094
14-09-2023,82.936798,11.3175,4.722011,32.9094
15-09-2023,83.028297,10.9025,4.722011,32.9094
18-09-2023,83.0858,10.835,4.722011,32.9094
19-09-2023,83.254898,,4.722011,32.9094
20-09-2023,83.195,11.1275,4.722011,32.9094
21-09-2023,83.086998,10.8175,4.722011,32.9094
22-09-2023,82.891296,10.66,4.722011,32.9094
25-09-2023,82.9748,10.9,4.722011,32.9094
26-09-2023,83.028297,11.185,4.722011,32.9094
27-09-2023,83.298698,11.585,4.722011,32.9094
28-09-2023,83.222702,12.8225,4.722011,32.9094
29-09-2023,83.193001,11.4525,4.722011,32.9094
02-10-2023,83.034798,,,128.21882
03-10-2023,83.359398,11.7875,,128.21882
04-10-2023,83.229797,11.655,,128.21882
05-10-2023,83.449799,10.94,,128.21882
06-10-2023,83.224899,10.3,,128.21882
09-10-2023,83.124603,11.4,,128.21882
10-10-2023,83.270302,11.27,,128.21882
11-10-2023,83.250298,10.985,,128.21882
12-10-2023,83.218002,10.6175,,128.21882
13-10-2023,83.262398,10.6175,,128.21882
16-10-2023,83.282303,11.07,,128.21882
17-10-2023,83.199501,10.695,,128.21882
18-10-2023,83.264297,10.965,,128.21882
19-10-2023,83.2686,10.8975,,128.21882
20-10-2023,83.122299,10.8175,,128.21882
23-10-2023,83.159798,10.905,,128.21882
24-10-2023,83.029404,,,128.21882
25-10-2023,82.987801,11.3125,,128.21882
26-10-2023,83.170998,11.73,,128.21882
27-10-2023,83.282501,10.905,,128.21882
30-10-2023,83.413399,11.49,,128.21882
31-10-2023,83.296501,11.825,,128.21882
01-11-2023,83.277199,12.0475,,
02-11-2023,85.194,11.075,,
03-11-2023,83.247299,10.8825,,
06-11-2023,83.158501,11.105,,
07-11-2023,83.222801,11.1925,,
08-11-2023,83.232697,11.0375,,
09-11-2023,83.217697,10.9825,,
10-11-2023,83.319397,11.1075,,
12-11-2023,,11.3475,,
13-11-2023,83.298897,11.1875,,
14-11-2023,83.197601,,,
15-11-2023,82.981598,11.135,,
16-11-2023,83.186203,11.6475,,
17-11-2023,83.1203,11.8275,,
20-11-2023,83.291496,12.1475,,
21-11-2023,83.322197,12.2325,,
22-11-2023,83.345703,11.865,,
23-11-2023,83.548302,11.315,,
24-11-2023,83.344002,11.33,,
